10000   38666
20000   71542
30000   78625
40000   143333
50000   126625
60000   161791
70000   90291
80000   73625
90000   456667
100000   113166
110000   85708
120000   133458
130000   102916
140000   95208
150000   251459
160000   187916
170000   189833
180000   96417
190000   102292
200000   99167
210000   173750
220000   303834
230000   173208
240000   162500
250000   255292
260000   360959
270000   149208
280000   233709
290000   179666
300000   181083
310000   309666
320000   194209
330000   254917
340000   280042
350000   130416
360000   420291
370000   207291
380000   156209
390000   478084
400000   248458
410000   343041
420000   324000
430000   174417
440000   568959
450000   189416
460000   384417
470000   296917
480000   254250
490000   422208
500000   388250
510000   286041
520000   375250
530000   334000
540000   344292
550000   331375
560000   328500
570000   446042
580000   235417
590000   675625
600000   486791
610000   497459
620000   545125
630000   495333
640000   610917
650000   559000
660000   541125
670000   523750
680000   610542
690000   394750
700000   548000
710000   695541
720000   605625
730000   573292
740000   760334
750000   591958
760000   698042
770000   798542
780000   643208
790000   708250
800000   831625
810000   626500
820000   581959
830000   875833
840000   697792
850000   767417
860000   900750
870000   791792
880000   868125
890000   794292
900000   650791
910000   805750
920000   874959
930000   794875
940000   764625
950000   904000
960000   829209
970000   878625
980000   1017375
990000   818667
1000000   729917
1010000   1016625
1020000   898917
1030000   881834
1040000   1024333
1050000   891291
1060000   928167
1070000   1078458
1080000   921375
1090000   968791
1100000   1028292
1110000   958041
1120000   955167
1130000   1271041
1140000   966417
1150000   933500
1160000   1184834
1170000   1063125
1180000   1037209
1190000   1150416
1200000   1126584
1210000   1052375
1220000   1351875
1230000   993958
1240000   1130000
1250000   1156333
1260000   1065708
1270000   1146583
1280000   1184959
1290000   920708
1300000   1191125
1310000   1215500
1320000   1178958
1330000   1194208
1340000   1461000
1350000   1087834
1360000   1208875
1370000   1255834
1380000   1461500
1390000   1181542
1400000   1560834
1410000   1321208
1420000   1242041
1430000   1342459
1440000   1343709
1450000   1252542
1460000   1323250
1470000   1153417
1480000   1315583
1490000   1395500
1500000   1255625
1510000   1294750
1520000   1473875
1530000   1300542
1540000   1391667
1550000   1476084
1560000   1311917
1570000   1350584
1580000   1481291
1590000   1427083
1600000   1475584
1610000   1486333
1620000   1367000
1630000   1312666
1640000   1580542
1650000   1472042
1660000   1501542
1670000   1760875
1680000   1457166
1690000   1192500
1700000   1600875
1710000   1311917
1720000   1490208
1730000   1593209
1740000   1577584
1750000   1591125
1760000   1645125
1770000   1334333
1780000   1557917
1790000   1706125
1800000   1538167
1810000   1577458
1820000   1762875
1830000   1535584
1840000   1634416
1850000   1936875
1860000   1772584
1870000   1725708
1880000   1761166
1890000   1520125
1900000   1718042
1910000   1795500
1920000   1598083
1930000   1710583
1940000   1825125
1950000   1574167
1960000   1741292
1970000   1958083
1980000   1793667
1990000   1790167
2000000   1937208
2010000   1641458
2020000   1813167
2030000   2048125
2040000   1700958
2050000   1444250
2060000   1888125
2070000   1586125
2080000   1838250
2090000   1912000
2100000   1643459
2110000   1816875
2120000   1979875
2130000   1684958
2140000   1869708
2150000   1988875
2160000   1807334
2170000   1857625
2180000   2059833
2190000   1701791
2200000   1937084
2210000   2012333
2220000   1796000
2230000   1984292
2240000   2177583
2250000   1914500
2260000   2028917
2270000   2060208
2280000   1870459
2290000   1998541
2300000   2141709
2310000   1858875
2320000   2050375
2330000   2222125
2340000   2008792
2350000   2161042
2360000   2460042
2370000   2029250
2380000   1745708
2390000   2203250
2400000   1985500
2410000   2060083
2420000   2275209
2430000   2005000
2440000   2327375
2450000   2435791
2460000   2000500
2470000   2308917
2480000   2629042
2490000   2220542
2500000   2430083
2510000   2587584
2520000   2172584
2530000   2515834
2540000   2527500
2550000   2115458
2560000   2299875
2570000   2372208
2580000   2112542
2590000   2314542
2600000   2383042
2610000   2096250
2620000   2301625
2630000   2520917
2640000   2134000
