10000   20666
20000   41583
30000   62417
40000   83834
50000   103792
60000   125917
70000   486041
80000   294000
90000   346834
100000   289791
110000   421917
120000   349541
130000   382208
140000   354500
150000   349125
160000   374750
170000   597667
180000   374375
190000   429292
200000   369875
210000   502875
220000   365542
230000   389042
240000   394916
250000   370291
260000   379292
270000   366292
280000   422167
290000   389875
300000   427375
310000   373125
320000   432667
330000   445208
340000   367875
350000   443083
360000   389625
370000   452459
380000   415250
390000   444292
400000   442000
410000   449042
420000   462000
430000   497125
440000   484458
450000   497833
460000   585375
470000   585250
480000   522417
490000   540834
500000   509958
510000   582917
520000   712042
530000   642834
540000   594250
550000   616459
560000   664834
570000   625042
580000   729333
590000   653250
600000   791125
610000   731583
620000   703541
630000   661500
640000   740125
650000   746167
660000   734500
670000   753750
680000   717542
690000   800834
700000   812750
710000   785542
720000   783333
730000   768292
740000   745875
750000   785541
760000   894750
770000   809375
780000   817291
790000   1015459
800000   937500
810000   894291
820000   898333
830000   978792
840000   1061375
850000   1047125
860000   940875
870000   957167
880000   1043834
890000   1020833
900000   1012833
910000   995375
920000   995083
930000   968333
940000   1051750
950000   1038583
960000   984333
970000   1094750
980000   1066208
990000   1138500
1000000   1145625
1010000   1137667
1020000   1313125
1030000   1156041
1040000   1099375
1050000   1078292
1060000   1223958
1070000   1217125
1080000   1180291
1090000   1183625
1100000   1200333
1110000   1248875
1120000   1236959
1130000   1239375
1140000   1352042
1150000   1242584
1160000   1298333
1170000   1285375
1180000   1287541
1190000   1292750
1200000   1323416
1210000   1669792
1220000   1386916
1230000   1351125
1240000   1338417
1250000   1439042
1260000   1418334
1270000   1478542
1280000   1407750
1290000   1457250
1300000   1435792
1310000   1496000
1320000   1495708
1330000   1480375
1340000   1543542
1350000   1536125
1360000   1526584
1370000   1489042
1380000   1419209
1390000   1396250
1400000   1516625
1410000   1587917
1420000   1480458
1430000   1435583
1440000   1445250
1450000   1669708
1460000   1580583
1470000   1677000
1480000   1633916
1490000   1673708
1500000   1680291
1510000   1636416
1520000   1691000
1530000   1667709
1540000   1687875
1550000   1664208
1560000   1628917
1570000   1785042
1580000   1718916
1590000   1719750
1600000   1803541
1610000   1776666
1620000   1828333
1630000   1863208
1640000   1776208
1650000   1792333
1660000   1965333
1670000   1820166
1680000   1837917
1690000   1931500
1700000   1750666
1710000   1759875
1720000   1927916
1730000   1915583
1740000   1906583
1750000   1974500
1760000   1912750
1770000   1917583
1780000   1977750
1790000   1801416
1800000   1816292
1810000   2022292
1820000   2037250
1830000   1993834
1840000   1999833
1850000   1998375
1860000   2013167
1870000   2146500
1880000   2034583
1890000   2069125
1900000   2067833
1910000   2059708
1920000   2102292
1930000   2087583
1940000   2352416
1950000   2168042
1960000   1955792
1970000   1977167
1980000   2026584
1990000   2040000
2000000   2188208
2010000   2173666
2020000   2236625
2030000   2224333
2040000   2244375
2050000   2068958
2060000   2100459
2070000   2228334
2080000   2287875
2090000   2265167
2100000   2277333
2110000   2282834
2120000   2308084
2130000   2302958
2140000   2353208
2150000   2558500
2160000   2264625
2170000   2358625
2180000   2345584
2190000   2399250
2200000   2391125
2210000   2394458
2220000   2390125
2230000   2427000
2240000   2418833
2250000   2448584
2260000   2439041
2270000   2458750
2280000   2457542
2290000   2473083
2300000   2485041
2310000   2502292
2320000   2524916
2330000   2512959
2340000   2589334
2350000   2565917
2360000   2566125
2370000   2578083
2380000   2545625
2390000   2575458
2400000   2413666
2410000   2420166
2420000   2633292
2430000   2451750
2440000   2480250
2450000   2499833
2460000   2460084
2470000   2969375
2480000   2701042
2490000   2495125
2500000   2503333
2510000   3150209
2520000   2622625
2530000   2732125
2540000   2589625
2550000   2553125
2560000   2571334
2570000   2581416
2580000   2585834
2590000   3690917
2600000   2801459
2610000   2808084
2620000   2826417
2630000   2871708
2640000   2675500
2650000   2678125
2660000   2868292
2670000   2868625
2680000   2885208
2690000   2892375
2700000   2996584
2710000   2915791
2720000   2936708
2730000   2737166
2740000   2770959
2750000   2752458
2760000   2984708
2770000   2991250
2780000   2997584
2790000   3023584
2800000   3136375
2810000   3033958
2820000   3057416
2830000   3084875
2840000   3075791
2850000   3055833
2860000   2941833
2870000   2863583
2880000   3098167
2890000   3105541
2900000   3106875
2910000   3199500
2920000   3168583
2930000   3121625
2940000   3168417
2950000   3188875
2960000   3182625
2970000   3173583
2980000   3211500
2990000   3223209
3000000   3243083
3010000   3311250
3020000   3102500
3030000   3030834
3040000   3340292
3050000   3334209
3060000   3355458
3070000   3342667
3080000   3336792
3090000   3210875
3100000   3109458
3110000   3353000
3120000   3556625
3130000   3452875
3140000   3391666
3150000   3166209
3160000   3179750
3170000   3457792
3180000   3755208
3190000   3573250
3200000   3352750
3210000   3445500
3220000   3526417
3230000   3278708
3240000   3290625
3250000   3539292
3260000   4153750
3270000   3551333
3280000   3612292
3290000   3287333
3300000   3330625
3310000   3594084
3320000   3629708
3330000   3487000
3340000   3379834
3350000   3596083
3360000   3407917
3370000   3408375
3380000   3656625
3390000   3405208
3400000   3401250
3410000   3678125
3420000   3587416
3430000   3483166
3440000   3433792
3450000   3729542
3460000   3857084
3470000   3750041
3480000   3594291
3490000   3517959
3500000   3759958
3510000   3844583
3520000   3792083
3530000   3557750
3540000   3533083
3550000   3851750
3560000   3945834
3570000   3603125
3580000   3612958
3590000   3946542
3600000   3736083
3610000   3656625
3620000   3643375
3630000   3683250
3640000   3651125
3650000   3695167
3660000   3732166
3670000   3940917
3680000   3687791
3690000   3736750
3700000   3706000
3710000   3717792
3720000   3786417
3730000   3724542
3740000   3797584
3750000   3811292
3760000   4056250
3770000   4034875
3780000   4077958
3790000   3908625
3800000   3807958
3810000   4123667
3820000   3880375
3830000   3867792
3840000   4237458
3850000   4133959
3860000   3903292
3870000   3910000
3880000   4121000
3890000   4178084
3900000   4193292
3910000   3908125
3920000   3954375
3930000   4288875
3940000   4277333
3950000   4290500
3960000   4015000
3970000   4019958
3980000   4283416
3990000   4093667
4000000   4005500
4010000   4282083
4020000   4342750
4030000   4334000
4040000   4038917
4050000   4072708
4060000   4082250
4070000   4087542
4080000   4352000
4090000   4676792
4100000   4392750
4110000   4205875
4120000   4108708
4130000   4436708
4140000   4141750
4150000   4193542
4160000   4681000
4170000   4451459
4180000   4189125
4190000   4193917
4200000   4514167
4210000   4218584
4220000   4228667
4230000   4545541
4240000   4709292
4250000   4312625
4260000   4264166
4270000   4595834
4280000   4273167
4290000   4295834
4300000   4288167
4310000   4314333
4320000   4583208
4330000   4377292
4340000   4379458
4350000   4534250
4360000   4378875
4370000   4806375
4380000   4390042
4390000   4419459
4400000   5508084
4410000   4438958
4420000   4414125
4430000   4743459
4440000   4739667
4450000   4950958
4460000   6180916
4470000   5501667
4480000   4855833
4490000   4591333
4500000   4605500
4510000   5504500
4520000   4620042
4530000   4600208
4540000   4572250
4550000   4532375
4560000   4857458
4570000   4956583
4580000   4642500
4590000   4616917
4600000   4671583
4610000   4597167
4620000   4973625
4630000   5097041
4640000   5081833
4650000   5016750
4660000   4877459
4670000   4966167
4680000   4894750
4690000   5034417
4700000   6371167
4710000   4924000
4720000   4784250
4730000   5948917
4740000   5817791
4750000   5105208
4760000   4816667
4770000   4803625
4780000   5132167
4790000   5711750
4800000   5215250
4810000   4830541
4820000   4813083
4830000   5490375
4840000   4837709
4850000   4853417
4860000   4841708
4870000   4859667
4880000   5296709
4890000   4898708
4900000   4906708
4910000   4978834
4920000   4910292
4930000   5245333
4940000   4987208
4950000   4944833
4960000   4945458
4970000   4954042
4980000   5330625
4990000   5033083
5000000   5006083
5010000   5331166
5020000   5049000
5030000   5053833
5040000   5020667
5050000   5036166
5060000   5074417
5070000   5065625
5080000   5436166
5090000   5097792
5100000   5082083
5110000   5426042
5120000   5200625
5130000   5133458
5140000   5197541
5150000   5142666
5160000   5171750
5170000   5166000
5180000   5477541
5190000   5589916
5200000   5560000
5210000   5246666
5220000   5227917
5230000   5225542
5240000   5237833
5250000   5254250
5260000   5261917
5270000   5641291
5280000   5294750
5290000   5296083
5300000   5630083
5310000   5339000
5320000   5314584
5330000   5825208
5340000   5742917
5350000   5366500
5360000   5342625
5370000   5380250
5380000   5362209
5390000   5702833
5400000   5490917
5410000   5392500
5420000   5448000
5430000   5423000
5440000   5838791
5450000   5441208
5460000   5514500
5470000   5818667
5480000   5802416
5490000   5823000
5500000   5867375
5510000   5858708
5520000   5993167
5530000   5628042
5540000   5554208
5550000   5575791
5560000   5557042
5570000   5987792
5580000   7448125
5590000   9103583
5600000   6596250
5610000   5987375
5620000   6639583
5630000   6006833
5640000   5722625
5650000   5668208
5660000   5997625
5670000   6261583
5680000   6036959
5690000   5744125
5700000   5734083
5710000   6102333
5720000   6152958
5730000   5775042
5740000   5743083
5750000   5836834
5760000   5766042
5770000   5792917
5780000   5789959
5790000   5816125
5800000   5805209
5810000   6188834
5820000   5856125
5830000   5822375
5840000   5847958
5850000   5893375
5860000   6053250
5870000   5863708
5880000   6241459
5890000   6295417
5900000   5944708
5910000   5940417
5920000   6304750
5930000   6563208
5940000   6357042
5950000   6383334
5960000   5975167
5970000   6039541
5980000   6406041
5990000   6396959
6000000   6522625
6010000   6423500
6020000   6460750
6030000   6426209
6040000   6410667
6050000   6428375
6060000   6126584
6070000   6054791
6080000   6091166
6090000   6111000
6100000   6473208
6110000   6208041
6120000   6170334
6130000   6172667
6140000   6169000
6150000   6335667
6160000   6173625
6170000   6548917
6180000   6626584
6190000   6242208
6200000   6270708
6210000   6223375
6220000   6292375
6230000   6262125
6240000   6232875
6250000   6281625
6260000   6356125
6270000   6677625
6280000   6314250
6290000   6273125
6300000   6285292
6310000   6332958
6320000   6757584
6330000   6911625
6340000   6853708
6350000   6835583
6360000   6377708
6370000   6411875
6380000   6371250
6390000   6461917
6400000   6468250
6410000   6389625
6420000   7465458
6430000   6963541
6440000   6570750
6450000   6711541
6460000   6858041
6470000   8262708
6480000   6858000
6490000   6718000
6500000   6541750
6510000   8251708
6520000   6924916
6530000   6603416
6540000   6537000
6550000   8517917
6560000   6587000
6570000   6611209
6580000   7094959
6590000   6689541
6600000   6701875
6610000   6686500
6620000   6669083
6630000   6617333
6640000   6775875
6650000   6733583
6660000   6803125
6670000   6714875
6680000   6686791
6690000   6742042
6700000   6778000
6710000   7128458
6720000   7113000
6730000   6897583
6740000   7224500
6750000   6746958
6760000   6851875
6770000   6944250
6780000   6875125
6790000   6992291
6800000   6800500
6810000   7247541
6820000   8486750
6830000   6932958
6840000   6859792
6850000   7387916
6860000   7353959
6870000   7962916
6880000   7438959
6890000   7027709
6900000   6914041
6910000   7117500
6920000   6891292
6930000   7878625
6940000   7349791
6950000   7490083
6960000   12342000
6970000   16183458
6980000   12941583
6990000   7982000
7000000   7818125
7010000   10621417
7020000   10974834
7030000   10446084
7040000   7558792
7050000   7779542
7060000   9063625
7070000   7398000
7080000   7376750
7090000   7353834
7100000   7254375
7110000   7644666
7120000   7583167
7130000   7960750
7140000   7200666
7150000   7145875
7160000   7649792
7170000   7769375
7180000   7717000
7190000   7736042
7200000   7788584
7210000   7268916
7220000   7238375
7230000   7784208
7240000   8016917
7250000   7445209
7260000   7298042
7270000   7757708
7280000   7807208
7290000   9018458
7300000   7781625
7310000   7803416
7320000   7861958
7330000   7878375
7340000   7425250
7350000   7558042
7360000   7428500
7370000   7375000
7380000   7418125
7390000   7920291
7400000   8032750
7410000   7585333
7420000   8411208
7430000   10642791
7440000   7982667
7450000   7985000
7460000   7743250
7470000   7466959
7480000   7907959
7490000   7500959
7500000   8003583
7510000   8039291
7520000   8182500
7530000   8003917
7540000   7529875
7550000   7769166
7560000   8135084
7570000   7740500
7580000   7667666
7590000   8031959
7600000   7698792
7610000   7598958
7620000   8213083
7630000   8369000
7640000   7961709
7650000   8117541
7660000   8230958
7670000   8309541
7680000   9832416
7690000   8302667
7700000   11768333
7710000   7819709
7720000   7962083
7730000   9132167
7740000   8275417
7750000   7958125
7760000   7803833
7770000   7904584
7780000   7963375
7790000   8365875
7800000   8169000
7810000   7870458
7820000   7934500
7830000   7956958
7840000   7977917
7850000   7882542
7860000   7887875
7870000   7857209
7880000   7938250
7890000   7887583
7900000   8688041
7910000   9723833
7920000   8450791
7930000   8051458
7940000   8057584
7950000   8432250
7960000   7987833
7970000   7931125
7980000   8119209
7990000   7996708
