10000   1334
20000   1291
30000   1291
40000   1208
50000   2042
60000   2000
70000   2250
80000   2083
90000   2083
100000   1834
110000   1875
120000   1958
130000   1667
140000   1709
150000   1708
160000   1375
170000   1583
180000   1334
190000   1334
200000   1250
210000   1250
220000   1208
230000   1583
240000   1250
250000   1417
260000   1291
270000   1250
280000   1167
290000   1125
300000   1167
310000   1459
320000   1125
330000   1083
340000   1291
350000   1167
360000   1458
370000   1208
380000   1167
390000   1042
400000   1750
410000   1208
420000   1333
430000   1250
440000   1292
450000   1209
460000   1583
470000   1250
480000   1708
490000   1167
500000   1417
510000   1584
520000   1167
530000   1792
540000   1458
550000   1375
560000   1458
570000   1500
580000   1334
590000   1333
600000   2166
610000   1125
620000   1333
630000   1375
640000   1750
650000   1375
660000   1667
670000   1292
680000   1500
690000   1667
700000   1542
710000   1208
720000   1750
730000   1625
740000   1250
750000   1667
760000   1584
770000   1417
780000   1959
790000   1500
800000   1250
810000   2083
820000   1500
830000   1500
840000   1459
850000   1541
860000   1375
870000   1625
880000   1541
890000   1250
900000   1791
910000   1791
920000   1417
930000   1500
940000   1750
950000   1625
960000   1709
970000   1791
980000   1459
990000   1917
1000000   1917
1010000   1625
1020000   2042
1030000   1750
1040000   1666
1050000   1500
1060000   1375
1070000   1500
1080000   1875
1090000   1708
1100000   1917
1110000   2417
1120000   2125
1130000   2041
1140000   1750
1150000   2291
1160000   1917
1170000   2208
1180000   2209
1190000   2208
1200000   1667
1210000   2000
1220000   2541
1230000   2125
1240000   1917
1250000   1917
1260000   1833
1270000   1916
1280000   2041
1290000   1916
1300000   2292
1310000   1958
1320000   1916
1330000   1791
1340000   1750
1350000   1916
1360000   2041
1370000   1666
1380000   2125
1390000   2083
1400000   1625
1410000   2166
1420000   2084
1430000   1833
1440000   2041
1450000   2208
1460000   1750
1470000   1792
1480000   2083
1490000   2709
1500000   2209
1510000   1750
1520000   2334
1530000   2542
1540000   2208
1550000   2250
1560000   1916
1570000   2292
1580000   2042
1590000   2125
1600000   2292
1610000   2292
1620000   1875
1630000   2209
1640000   2209
1650000   2042
1660000   2083
1670000   2334
1680000   1958
1690000   2292
1700000   2125
1710000   2250
1720000   2458
1730000   2166
1740000   2125
1750000   1875
1760000   2042
1770000   1833
1780000   2083
1790000   2709
1800000   1959
1810000   1542
1820000   2208
1830000   2083
1840000   1833
1850000   2083
1860000   2417
1870000   2334
1880000   2000
1890000   2125
1900000   2125
1910000   2084
1920000   2208
1930000   1958
1940000   1958
1950000   2375
1960000   2250
1970000   1917
1980000   1750
1990000   1709
2000000   2042
2010000   2208
2020000   2042
2030000   1959
2040000   2333
2050000   2291
2060000   1916
2070000   1958
2080000   2042
2090000   1959
2100000   2000
2110000   2291
2120000   1875
2130000   2083
2140000   2250
2150000   1875
2160000   2292
2170000   2166
2180000   2500
2190000   2042
2200000   2083
2210000   1833
2220000   1792
2230000   1917
2240000   2250
2250000   2708
2260000   2875
2270000   2208
2280000   2291
2290000   2125
2300000   2625
2310000   2209
2320000   2250
2330000   2125
2340000   1875
2350000   2125
2360000   2209
2370000   2167
2380000   2375
2390000   1792
2400000   2000
2410000   2167
2420000   2333
2430000   2333
2440000   2167
2450000   2041
2460000   2083
2470000   2000
2480000   2125
2490000   2041
2500000   2292
2510000   2458
2520000   2000
2530000   4458
2540000   2042
2550000   2666
2560000   1708
2570000   1708
2580000   2042
2590000   2125
2600000   2167
2610000   1917
2620000   2208
2630000   2083
2640000   2250
2650000   2542
2660000   1959
2670000   2042
2680000   1709
2690000   2250
2700000   2208
2710000   1750
2720000   2125
2730000   2417
2740000   1917
2750000   2083
2760000   2208
2770000   2500
2780000   1959
2790000   2125
2800000   1875
2810000   2500
2820000   2125
2830000   2083
2840000   2459
2850000   1750
2860000   2042
2870000   2083
2880000   2250
2890000   2042
2900000   2334
2910000   1875
2920000   2375
2930000   2042
2940000   1959
2950000   2292
2960000   2084
2970000   1833
2980000   2208
2990000   1666
3000000   2083
3010000   2000
3020000   1792
3030000   2375
3040000   2125
3050000   2042
3060000   2167
3070000   2083
3080000   1875
3090000   2500
3100000   1709
3110000   2084
3120000   1833
3130000   2083
3140000   2041
3150000   1959
3160000   5959
3170000   2125
3180000   1750
3190000   2166
3200000   2208
3210000   2250
3220000   1875
3230000   2208
3240000   2417
3250000   1833
3260000   2041
3270000   2333
3280000   2084
3290000   1959
3300000   1792
3310000   2000
3320000   2041
3330000   2375
3340000   2083
3350000   2375
3360000   2542
3370000   4542
3380000   2084
3390000   2167
3400000   2208
3410000   1708
3420000   1958
3430000   1458
3440000   2166
3450000   1792
3460000   1875
3470000   1792
3480000   1959
3490000   1917
3500000   2666
3510000   1875
3520000   2125
3530000   2000
3540000   1958
3550000   2167
3560000   2250
3570000   2083
3580000   2625
3590000   2500
3600000   1958
3610000   2250
3620000   2333
3630000   1875
3640000   2000
3650000   2541
3660000   1708
3670000   1875
3680000   2167
3690000   1792
3700000   2166
3710000   1542
3720000   2375
3730000   2166
3740000   2166
3750000   1750
3760000   2000
3770000   2125
3780000   2042
3790000   2458
3800000   1708
3810000   1833
3820000   2375
3830000   1875
3840000   2209
3850000   2208
3860000   2125
3870000   2458
3880000   2125
3890000   2334
3900000   2417
3910000   2125
3920000   1833
3930000   2084
3940000   2125
3950000   2125
3960000   2375
3970000   1958
3980000   2000
3990000   1875
4000000   1875
4010000   2167
4020000   2166
4030000   2000
4040000   2000
4050000   2375
4060000   2000
4070000   1958
4080000   2291
4090000   2208
4100000   2292
4110000   2416
4120000   1958
4130000   2291
4140000   2208
4150000   2167
4160000   2292
4170000   2584
4180000   2583
4190000   2125
4200000   2042
4210000   2459
4220000   2375
4230000   1917
4240000   2333
4250000   1750
4260000   2167
4270000   2667
4280000   2125
4290000   1834
4300000   2375
4310000   2084
4320000   1875
4330000   1792
4340000   1958
4350000   1875
4360000   1709
4370000   2208
4380000   1500
4390000   2250
4400000   2667
4410000   2125
4420000   2208
4430000   1875
4440000   2083
4450000   2042
4460000   1500
4470000   2458
4480000   2333
4490000   2375
4500000   1959
4510000   2250
4520000   2208
4530000   2167
4540000   2541
4550000   2167
4560000   2375
4570000   2083
4580000   1833
4590000   2125
4600000   1750
4610000   2166
4620000   2458
4630000   1958
4640000   1917
4650000   2042
4660000   2000
4670000   2292
4680000   2209
4690000   1917
4700000   1750
4710000   2208
4720000   2125
4730000   1959
4740000   2042
4750000   2333
4760000   2416
4770000   2083
4780000   1833
4790000   2167
4800000   1916
4810000   2375
4820000   1667
4830000   1583
4840000   2208
4850000   1834
4860000   1917
4870000   2041
4880000   2125
4890000   2167
4900000   1708
4910000   2000
4920000   1792
4930000   2000
4940000   1625
4950000   1584
4960000   2250
4970000   1625
4980000   2083
4990000   2125
5000000   2250
5010000   1959
5020000   2125
5030000   1667
5040000   2333
5050000   2500
5060000   1500
5070000   2083
5080000   2083
5090000   2459
5100000   2166
5110000   2125
5120000   2167
5130000   2292
5140000   2458
5150000   1917
5160000   2041
5170000   2542
5180000   2292
5190000   2292
5200000   1667
5210000   2375
5220000   1458
5230000   2334
5240000   1917
5250000   2292
5260000   2458
5270000   2167
5280000   2167
5290000   2334
5300000   2042
5310000   2083
5320000   2167
5330000   2083
5340000   2292
5350000   2333
